AS ID,Country,Description
46641,CA,"NIAGARA-CATHOLIC-DISTRICT-SCHOOL-BOARD - Niagara Catholic District School Board,CA"
46642,US,"TT-US-1 - TekTera,US"
46643,US,"VIRGINIA-COLLEGE-SAVINGS-PLAN - Virginia College Savings Plan,US"
46644,US,"NO - ACS, Inc (Government Solutions Group),US"
46645,ZZ,"-Reserved AS-,ZZ"
46646,US,"RAMZI-ASN - BOTTOMLINE TECHNOLOGIES (DE), INC,US"
46647,US,"COASTAL-LINK - Coastal-link Communications LLC,US"
46648,US,"SUTTERHEALTH - Sutter Health,US"
46649,US,"SONETX - SonetX.com,US"
46650,GD,"ASN1 - Columbus Communications Grenada Ltd.,GD"
46651,US,"OMD3 - Optimized Micro Devices LLC,US"
46652,US,"SERVERSTACK-ASN - ServerStack, Inc.,US"
46653,US,"FREDRIKSON---BYRON - Fredrikson & Byron, P.A.,US"
46654,US,"OC-INTERNET - O'Charleys Inc.,US"
46655,US,"ALIGN-NYC - ALIGN Inc.,US"
46656,US,"MEETME-1 - MeetMe, Inc.,US"
46657,US,"BARDL-AS - Bradley Crossing, LLC.,US"
46658,US,"TRANSMON119 - Transmontaigne Product Services, Inc.,US"
46659,US,"IRIS-9158 - IRIS International, Inc.,US"
46660,US,"WINSONIC - WinSonic Digital Media Group, Ltd.,US"
46661,US,"ILLUMINATEDHOSTING - Illuminated Hosting Service, LLC,US"
46662,US,"BSU-AS - Boise State University,US"
46663,US,"MARKETSTAR-AS - MARKETSTAR CORPORATION,US"
46664,US,"VOLUMEDRIVE - VolumeDrive,US"
46665,US,"ASM - Applied Statistics & Management, Inc.,US"
46666,US,"MARKETAXESSTECH-INC-AS - MarketAxess Technologies, Inc.,US"
46667,US,"EPSEL-ASN - Evercore Partners Services East, LLC,US"
46668,US,"KBMG - KnowledgeBase Marketing, Inc.,US"
46669,US,"MIS-II-LLC - MIS II LLC,US"
46670,US,"MARKETING-ASSOCIATES-LLC - MARKETING ASSOCIATES, LLC,US"
46671,US,"ASN-ZOOSK - ZOOSK INC.,US"
46672,US,"COLO5 - Colo5, LLC,US"
46673,ZZ,"-Reserved AS-,ZZ"
46674,US,"PUB-ASN - City of Grand Rapids,US"
46675,US,"GREENVIEWDATA - Greenview Data,US"
46676,US,"SEHEALTH-INTERNET - Southeast Health,US"
46677,US,"CAMERONTEC-AMERICAS - CameronTec Americas Inc,US"
46678,US,"MAJOR-LEAGUE-BASEBALL-NETWORK-LLC - MLB NETWORK, LLC,US"
46679,US,"AS-REDCOM-NET - REDCOM Laboratories, Incorporated,US"
46680,US,"CONTACTUAL - Contactual, Inc.,US"
46681,US,"ROCKYOU - Rockyou Inc.,US"
46682,US,"LVDC - LIVEOPS, INC.,US"
46683,US,"MI-TECH - MI TECH SALES,US"
46684,US,"GMGLLC - Gateway Mortgage Group LLC,US"
46685,US,"MURPHY-CATV - Murphy Cable TV,US"
46686,CA,"MED2020 - Med2020 Health Care Software, Inc.,CA"
46687,US,"AS46687 - BCI Mississippi Broadband,LLC,US"
46688,US,"LANDSCAPE-STRUCTURES - Landscape Structures, Inc.,US"
46689,US,"CAC-DAL2651 - Columbus Avenue Consulting, LLC,US"
46690,US,"SNET-FCC - Southern New England Telephone Company and SNET America, Inc.,US"
46691,US,"COLOCUBE-GLOBAL-SVCS-NA - Cirracore, LLC,US"
46692,US,"CITYOFWINDOM - City of Windom,US"
46693,US,"BROADCAST-AS - COMPUTERSHARE INC,US"
46694,US,"ASN-SPTC - South Plains Telephone Cooperative, Inc.,US"
46695,CA,"KAPONLINE - Kaponline,CA"
46696,US,"SIDUS-NET - Sidus Group, LLC,US"
46697,US,"SIXDI-ASN-01 - Six Disciplines, LLC.,US"
46698,US,"NTSCONN - NTS Connections, LLC,US"
46699,US,"TWRS-HOU - Towerstream,US"
46700,US,"GENBAND-NUVIA - GENBAND US LLC,US"
46701,US,"STATE-OF-INDIANA-IOT4 - Indiana Office of Technology,US"
46702,US,"SOFTLAYER-DAL01 - SoftLayer Technologies Inc.,US"
46703,US,"SOFTLAYER-SEA01 - SoftLayer Technologies Inc.,US"
46704,US,"SOFTLAYER-WDC01 - SoftLayer Technologies Inc.,US"
46705,US,"BANK-LEUMI-USA - Bank Leumi USA,US"
46706,US,"NIL-ASN - Northwood Investors, LLC,US"
46707,US,"MAGNA-HOLLAND - Magna Donnelly Corporation,US"
46708,US,"AICIT - Allied International Corp of VA.,US"
46709,US,"RCH-STS - Air Medical Group Holdings,US"
46710,ZZ,"-Reserved AS-,ZZ"
46711,US,"CCMARKETS - Chicago Capital Markets, LLC,US"
46712,US,"RMSOURCE-CARY-NC-DATACENTER-AS - RMSource Inc.,US"
46713,US,"IPGOMA - THE INTERPUBLIC GROUP OF COMPANIES, INC.,US"
46714,US,"IPC-ATL-56-TELX - IP Communications LLC,US"
46715,US,"ENERGYNET-COM - EnergyNet.com, Inc.,US"
46716,US,"CROOK-COUNTY-OREGON - Crook County Oregon,US"
46717,US,"NEPHOS2 - NephoScale Inc.,US"
46718,US,"BTCONF-SON - BT Conferencing,US"
46719,US,"COMCELL4236207 - COMCELL INC.,US"
46720,CA,"UBITY - Ubity,CA"
46721,US,"SKYNET-COUNTRY - Skynet Country, LLC,US"
46722,US,"BRYANT-UNIVERSITY - Bryant University,US"
46723,ZZ,"-Reserved AS-,ZZ"
46724,US,"KSC - Kelsey-Seybold Clinic,US"
46725,US,"ESC19-ASN - Education Service Center-Region 19,US"
46726,US,"LBLCO - Lurie Besikof Lapidus & Company, LLP,US"
46727,US,"FES - FES,US"
46728,US,"HWCO - Howard, Wershbale & Co.,US"
46729,US,"SAINTLEOUNIVERSITY - Saint Leo University,US"
46730,US,"AIQ - Alliance Imaging,US"
46731,US,"ATOMIC-GROUP - AtomicPC Corp.,US"
46732,US,"LEPRINO-FOODS-INC - LEPRINO FOODS DAIRY PRODUCTS COMPANY,US"
46733,US,"DMG-MGMT-LLC - DHG Management Company LLC,US"
46734,US,"GSENA1 - GDF Suez Energy North America, INC,US"
46735,US,"FARR-FIN - Farr Financial, Inc.,US"
46736,US,"GLAMMLA8000 - Glam Media, Inc.,US"
46737,CA,"TASION - Planet Telecom,CA"
46738,ZZ,"-Reserved AS-,ZZ"
46739,US,"COLPIPE-EXT - Colonial Pipeline Company,US"
46740,US,"ITCMED - International Technidyne Corp,US"
46741,US,"LIM-NET - Morningstar, Inc.,US"
46742,US,"CARPATHIA-LAX - Carpathia Hosting, Inc.,US"
46743,US,"IENTRY-NETOPS - iEntry Inc.,US"
46744,US,"CCHNL - City and County of Honolulu,US"
46745,US,"GCSSK12NET - Gainesville City Schools,US"
46746,US,"SECURE-24-DCD - Secure-24, LLC,US"
46747,US,"DOTCOMSO - DOT COM SOLUTIONS, INC,US"
46748,US,"GRADSCHOOL - Graduate School,US"
46749,US,"STANFORD-INTERNET-ACCESS - Stanford University,US"
46750,US,"STANFORD-BCDC - Stanford University,US"
46751,US,"CHN - Community Health Network Inc,US"
46752,US,"AMI-BHM - Air Medical Group Holdings,US"
46753,US,"TDAMERITRADETRUST - TD Ameritrade Trust,US"
46754,US,"FORTEX-DATACENTER-NJ - Fortex Technologies, Inc.,US"
46755,US,"COLUMBIA-COLLEGE-MISSOURI - Columbia College,US"
46756,US,"FREEMAN-HEALTH - Freeman Health System,US"
46757,CA,"SHARCNET - Sharcnet,CA"
46758,US,"TELETRACKING-TECHNOLOGIES - TeleTracking Technologies, Inc.,US"
46759,US,"01-COM-IP-NET - 01.COM, INC.,US"
46760,US,"DRURYHOTELS - Drury Inns,US"
46761,US,"SHORELAND - Shoreland, Inc.,US"
46762,US,"AMRC - Ameresco, Inc.,US"
46763,US,"RIEMER-BRAUNSTEIN - Riemer & Braunstein LLP,US"
46764,BB,"UWI-OPEN-CAMPUS - University of the West Indies,BB"
46765,US,"ASN1 - Liberum Capital Inc.,US"
46766,US,"ASI-NJ - Archive Systems, Inc.,US"
46767,US,"MOSSCODILIS - MOSS CODILIS, LLP,US"
46768,US,"INDATA-CORPORATION - inData Corporation,US"
46769,US,"ALTURA-COMM-SOL - Altura Communication Solutions, LLC.,US"
46770,US,"LGA-BHM - Air Medical Group Holdings,US"
46771,US,"AVI-HQ - AVI FOODSYSTEMS, INC.,US"
46772,CA,"ERAA-ASN - Edmonton Regional Airport Authority,CA"
46773,US,"IDPNET - INTEGRATED DATA PROCESSING, INC.,US"
46774,US,"MAYVI-AS - MAYVILLE ENGINEERING COMPANY, INC.,US"
46775,US,"DCI - Drummond Company, Inc.,US"
46776,US,"EDUCATORS-CREDIT-UNION - EDUCATORS CREDIT UNION,US"
46777,US,"MACKCROUNSE - Mack Sumner Communications, LLC,US"
46778,US,"PHSI-1996 - Prevea Health Services Inc,US"
46779,US,"HAYNEEDLE - Hayneedle, Inc.,US"
46780,US,"SJUCSB-AS - Saint John's University - College of Saint Benedict,US"
46781,US,"ASN1 - White Nile Group, Inc.,US"
46782,US,"AS-DEFENDERS-ORG - Defenders of Wildlife,US"
46783,US,"ERI-AS - Eisai Research Institute of Boston, Inc,US"
46784,US,"DPW - Davis Polk & Wardwell,US"
46785,US,"QUASAR-DATA-CENTER - QUASAR DATA CENTER, LTD.,US"
46786,US,"IPTRANSIT - IP Transit Inc.,US"
46787,US,"RXLINC-INC - RXLINC LLC,US"
46788,US,"IMSD-AS1 - Milwaukee County Government,US"
46789,US,"LINEA-MEX - Linea Mex, LLC.,US"
46790,US,"PHS-WA - Providence Health & Services,US"
46791,US,"LIVEVOL-AS - Livevol, Inc.,US"
46792,US,"PLWC-PARAGOULD - The Light Plant Commission of the City of Paragould,US"
46793,US,"OOYALA-AS - Ooyala Inc.,US"
46794,US,"RESTAURDANTDOTCOM-AS1 - RESTAURANT.COM, INC.,US"
46795,US,"AG-PARTNERS-LLC - AG PARTNERS LLC,US"
46796,US,"SLAPPEYTEL-NET - Slappey Telephone, Inc.,US"
46797,US,"AS-KDL - Windstream KDL, Inc,US"
46798,US,"SSCSINC - Service Station Computer Systems, Inc.,US"
46799,US,"SOSASN1 - SOS,US"
46800,US,"INFOLOGCORP - Information Logistics, Inc,US"
46801,US,"RITAOHIO - Regional Income Tax Agency,US"
46802,US,"ASN-BACKCOUNTRY - Backcountry.com, Inc.,US"
46803,US,"GTCR-300NL-1 - GTCR Golder Rauner, LLC,US"
46804,US,"JADASE-AS - Jadase LLC,US"
46805,US,"CACHED - CachedNet LLC,US"
46806,US,"DIRECT-ASN-01 - Direct Colocation, LLC,US"
46807,US,"GLOUC-NJ - County of Gloucester,US"
46808,US,"SAFER-1-ASN - Saferoute Incorporated,US"
46809,US,"SCCM-500 - Society Of Critical Care Medicine,US"
46810,US,"TWINDISC - Twin Disc Incorporated,US"
46811,US,"SILVERIP-ASN - SilverIP Communications Inc.,US"
46812,US,"SUPERNET - SuperNet of Ohio, Inc.,US"
46813,US,"PCM-VENTURE-I-LLC - PCM Venture I, LLC,US"
46814,US,"MEDICA-NET - Medica Health Plans,US"
46815,ZZ,"-Reserved AS-,ZZ"
46816,US,"DSNETWORKS-001 - DirectSpace Networks, LLC.,US"
46817,US,"MTAINC - Midwest Telecom of America, Inc,US"
46818,CA,"NNDSB-ASN1 - Near North District School Board,CA"
46819,US,"CHOCTAW-DETROIT - CHOCTAW-KAUL DISTRIBUTION COMPANY,US"
46820,US,"LRHNET1 - Littleton Regional Hospital,US"
46821,US,"GSTBOCES - Greater Southern Tier (GST) BOCES,US"
46822,US,"ARGONST - Argon ST Inc.,US"
46823,US,"NEUSTAR-DENVER - NeuStar, Inc.,US"
46824,ZZ,"-Reserved AS-,ZZ"
46825,US,"CBPU - Coldwater Board of Public Utilities,US"
46826,US,"RAZZO - Razzo Link, Inc.,US"
46827,US,"SPECTRA-LABORATORIES-EAST - Spectra Laboratories,US"
46828,US,"MILESK-AS1 - Miles Kimball Company,US"
46829,US,"ERFW-GTX - ERF Wireless, Inc.,US"
46830,US,"ASN-GWINNETT - Gwinnett County Public Schools,US"
46831,US,"OUTRIGGER-COM-HNL - OUTRIGGER ENTERPRISES, INC.,US"
46832,US,"UNIVERSITY-OF-MISSOURI-SYSTEM-INTER-CAMPUS-NETWORK - University of Missouri - dba the Missouri Research and Education Network (MOREnet),US"
46833,US,"SENSUS-DATACENTERS - Sensus USA, Inc.,US"
46834,US,"SATELLITELABS - Satellite Laboratory Services, LLC,US"
46835,US,"CENTRASTATE-MEDICAL-CENTER - Centrastate Medical Center, Inc.,US"
46836,US,"VRCT-ATL - SunGard VeriCenter Inc,US"
46837,US,"VRCT-BOS - SunGard VeriCenter Inc,US"
46838,US,"POLB-1 - Port of Long Beach,US"
46839,PR,"AIRPORT-SHOPPES-HOTEL - Airport Shoppes and Hotel Corp,PR"
46840,US,"GSC-WATER - GSC Logistics, Inc.,US"
46841,US,"FORKNETWORKING - Fork Networking, LLC,US"
46842,US,"NOBLEENERGY-ASN - Noble Energy Inc.,US"
46843,US,"GSC-BOISEID - Gannett Supply Corp. - Boise, ID,US"
46844,US,"ST-BGP - Sharktech,US"
46845,US,"NATURE-AMERICA-SF - NATURE AMERICA, INC,US"
46846,US,"DOE-HQ-COOP - U.S. Department of Energy,US"
46847,US,"NEXVORTEX - nexVortex,US"
46848,US,"ASN-DOCUPREP - Docu Prep, Inc.,US"
46849,US,"TLSN-TX - TEXAS LONE STAR NETWORK, LLC,US"
46850,US,"BRIGHTCOVE-CHI-AS - Brightcove, Inc.,US"
46851,US,"IPARADIGMS - iParadigms, LLC,US"
46852,US,"IMC-CHICAGO - IMC-Chicago, LLC,US"
46853,US,"SWTEXAS - Southwest Texas Telephone Company,US"
46854,US,"KONAM - Konami Gaming, Inc.,US"
46855,US,"PRISM-HOSTED - Subscription Ink Co,US"
46856,US,"PCUC-AS - PCUC Acquisition LLC,US"
46857,US,"UNITED-COMPANIES - United leasing Inc,US"
46858,US,"SERENA03 - Serena Software, Inc.,US"
46859,US,"TANDEM-TRANSIT-LLC - Tandem Transit LLC,US"
46860,US,"DASIANET - Dasia.Net, LLC,US"
46861,CA,"SOFTVOYAGE-NET - Softvoyage Inc,CA"
46862,US,"ASC-ASN - ASC,US"
46863,US,"SCOTT-COUNTY-SCHOOLS-NETWORK - SCSN,US"
46864,US,"WORKD-IT - Workday, Inc.,US"
46865,US,"FINANALYTICA - FinAnalytica,US"
46866,US,"OREGONFAST - TECHNOLOGY SERVICES INC,US"
46867,US,"AUDEAMUS - Sebastian,US"
46868,PR,"VPNET-2 - VPNET INC,PR"
46869,PR,"AWV-UU1 - AWV Communications Inc.,PR"
46870,US,"NJRNET-2009 - New Jersey Resources,US"
46871,US,"OCC-AS - Oakland Community College,US"
46872,CA,"GLDATACENTRE-1 - Gold Line Telemanagement,  Inc.,CA"
46873,US,"HOSTCOLOR - Host Color,US"
46874,CA,"MEGAVELOCITY-INC - MegaVelocity Inc.,CA"
46875,US,"HUNTSVILLEHOSPITAL - Huntsville Hospital,US"
46876,US,"MILESTONE-MGT - Milestone Management, L.P.,US"
46877,CA,"AESO-ASN1 - Alberta Electric System Operator,CA"
46878,US,"DRW-HOLDINGS - DRW Holdings, LLC,US"
46879,US,"NCTCOG-911-ESINET-AS - North Central Texas Council of Governments,US"
46880,ZZ,"-Reserved AS-,ZZ"
46881,US,"ACMH-HOSPITAL - ACMH Hospital,US"
46882,CA,"RCM-AS001 - RhiCom Networks Inc.,CA"
46883,US,"BCCTV - Bay Country Communications, Inc.,US"
46884,US,"BBI - Burt's Bees,US"
46885,US,"CIML-6-US - Carlyle Investment Management L.L.C.,US"
46886,US,"TEKIFY-BROADBAND - Tekify Broadband,US"
46887,US,"LIGHTOWER - Lightower Fiber Networks,US"
46888,US,"OSS-01 - Online Spam Solutions LLC,US"
46889,US,"CLEARENT - Clearent LLC,US"
46890,US,"ABT-57382 - American Bank & Trust,US"
46891,US,"INFO2 - Info 2 Extreme, Inc.,US"
46892,US,"WINNE-IPV4-1 - Winnebago Cooperative Telecom Association,US"
46893,US,"TRANSWORKS - TRIPLE CROWN SERVICES COMPANY,US"
46894,US,"IWINI - iWin, Inc.,US"
46895,US,"CSGN - CSG Systems Inc.,US"
46896,US,"CSGA - CSG Systems Inc.,US"
46897,US,"RACKNET1 - Rack Wizards Inc,US"
46898,US,"CPS-SLM-DTINET - Chase Paymentech Solutions, LLC,US"
46899,US,"SPECTRA-LABORATORIES - Spectra Laboratories,US"
46900,US,"REPC-AS - Rushmore Electric Power Cooperative, Inc.,US"
46901,US,"CVPHMC - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CENTER,US"
46902,US,"CALSTRS-SAC1 - California State Teachers Retirement System (CalSTRS),US"
46903,US,"DDG-96 - Ariva Distrbution Inc.,US"
46904,US,"WEITZ-LUX - Weitz & Luxenberg P.C,US"
46905,US,"UMASS-LOWELL - University of Massachusetts - Lowell,US"
46906,US,"SIROTE-01 - Sirote and Permutt P.C.,US"
46907,US,"AS-MX25 - MX Force, LLC,US"
46908,US,"COMVOZ-US - Comvoz Communication LLC,US"
46909,US,"PHILADELPHIAFCU - Philadelphia Federal Credit Union,US"
46910,US,"ASN1 - Hansen Beverage Company,US"
46911,US,"HSMNDC2-1 - Healthsense INC,US"
46912,US,"COINST-SEA - Coinstar,US"
46913,US,"WMG-WEBPROP-DMD - Warner Bros. Records,US"
46914,US,"JHPIEGO - Jhpiego Corporation,US"
46915,CA,"LYTTONNET - Lyttonnet,CA"
46916,US,"IXI-AS - IXI Corporation,US"
46917,US,"PRAGMA-FS-01 - Pragma Financial Systems,US"
46918,US,"FHRG - FOX AND HOUND RESTAURANT GROUP,US"
46919,US,"QRM - Quantitative Risk Management, Incorporated,US"
46920,CA,"RFNOW-AS - RF Now Inc.,CA"
46921,US,"SMITHGROUP-ASN - SMITHGROUP Companies, Inc.,US"
46922,US,"GCM-ASN - Gladius Capital Management, LP,US"
46923,US,"PROFICIO - Proficio Inc,US"
46924,US,"BJU-ASN - Bob Jones University,US"
46925,US,"PAVLOVMEDIA-SE - PAVLOV MEDIA INC,US"
46926,CA,"555-WEST-HASTINGS-STREET - Payment Processing Inc.,CA"
46927,US,"ANS1 - Radio Training Network Inc.,US"
46928,US,"ACADEMY-SPORTS-OUTDOORS - Academy Sports & Outdoors,US"
46929,US,"AQUEOUS-NETWORKS-LLC - Aqueous Networks LLC,US"
46930,US,"ASN-DPSD - Denver Public Schools,US"
46931,US,"COUGARCOMM - Cougar Communications,US"
46932,US,"ASD-K12 - Anchorage School District,US"
46933,US,"INSIGHT-PRI-KC - Insight Consulting Group,US"
46934,US,"VTBC-INC - VTB Capital Inc.,US"
46935,ZZ,"-Reserved AS-,ZZ"
46936,DM,"MARPIN2K4 - Marpin2k4,DM"
46937,US,"NORTHERN-NECK - Northern Neck Wireless Internet Services LLC,US"
46938,US,"AUSTI-ASN - Austin Mutual Insurance,US"
46939,ZZ,"-Reserved AS-,ZZ"
46940,US,"AS46940 - IAC/InterActiveCorp,US"
46941,PR,"XAIRNET-CORP - Xairnet,PR"
46942,US,"IHS-VWC - IHS Global, Inc.,US"
46943,US,"VOIP-CORPORATION - VoIP Corporation,US"
46944,US,"CAPITAL-IPT - Capital IPT,US"
46945,US,"ELITEHOSTS - Elite Hosts, Inc.,US"
46946,US,"AEHN-AS - AEHN,US"
46947,US,"JSSB - Jersey Shore State Bank,US"
46948,US,"LYCEE-505 - Lycee Francais De New York,US"
46949,US,"QUONIXNET2 - Quonix Networks Inc.,US"
46950,US,"TRULIA - Trulia Inc,US"
46951,US,"CLARKSTONMEDICAL - Clarkston Medical Group, PC,US"
46952,US,"CALYON-1301 - Calyon America Services, Inc.,US"
46953,US,"AXARO - AXA Rosenberg Global Services LLC,US"
46954,US,"AS-SIGMANET - SIGMAnet,US"
46955,US,"RUBICONPROJECT - The Rubicon Project, Inc.,US"
46956,US,"EAGLESEVEN - Eagle Seven Technologies, LLC,US"
46957,US,"WOI-1 - Wichita Online, Inc.,US"
46958,US,"FRTIB-NET - Federal Retirement Thrift Investment Board,US"
46959,CA,"VCC-AS - Vancouver Convention Centre,CA"
46960,US,"POINTROLL--LA - Pointroll Inc.,US"
46961,US,"POINTROLL-CONSHOHOCKEN - Pointroll Inc.,US"
46962,US,"POINTROLL-NY - Pointroll Inc.,US"
46963,US,"CITY-WINSTON-SALEM-AS - City of Winston-Salem,US"
46964,US,"BROADINSTITUTE-AS - The Broad Institute, Inc.,US"
46965,US,"SHAKESPEARETHEATRE - Shakespeare Theatre Company,US"
46966,US,"CITYOFGI - City of Grand Island,US"
46967,US,"BANKH-ASN - Bank Hapoalim,US"
46968,US,"SOUTHERNSEMINARY - Southern Baptist Theological Seminary,US"
46969,US,"HARVEST-MEAT-COMPANY - Harvest Meat Company, Inc.,US"
46970,US,"ALLBANDCOMMUNICATIONS - Allband Communications Cooperative,US"
46971,US,"FIBXTERNALIP - First Interstate Bank,US"
46972,US,"NORTHSTAR - NORTH STAR COMPANIES,US"
46973,US,"REALOGY-WEBSERVICES - Realogy Group LLC,US"
46974,US,"SERVAXNET - ServaxNet, LLC,US"
46975,US,"BIGTIP - BigTip, Inc.,US"
46976,US,"AMERICANBANK-AMBK - American Bank,US"
46977,US,"VIRTUSTREAM-US - Virtustream Inc.,US"
46978,ZZ,"-Reserved AS-,ZZ"
46979,US,"MCTC-INTERNET - Madison County Telephone Company,US"
46980,US,"NITEMARE - Nitemare Networking,US"
46981,US,"BATBLUE-2 - Bat Blue Corporation,US"
46982,US,"IGC-TYN - Intelsat General Corporation,US"
46983,US,"SAML-ASN - Southpaw Asset Management LP,US"
46984,US,"CPF-AS - Charlotte Pipe and Foundry Company,US"
46985,US,"OBSERVATORY-CYBERINFRASTRUCTURE - The Regents of the University of California - University of California, San Diego.,US"
46986,US,"RITTCT020 - Tri-County Telephone Inc.,US"
46987,US,"RITTCT020 - Tri-County Telephone Inc.,US"
46988,US,"MICA-AS - Maryland Institute College of Art,US"
46989,US,"CBEYOND - CBEYOND COMMUNICATIONS, LLC,US"
46990,US,"ZETTA-INC - Zetta, Inc.,US"
46991,US,"SWEDISH-MEDICAL-CENTER-SHS - SWEDISH MEDICAL CENTER,US"
46992,US,"SUMO0101 - IguanaNet,US"
46993,US,"SABA-CAPITAL-MANAGEMENT - Saba Capital Management, L.P.,US"
46994,CA,"TELAX09 - Telax Hosted Call Centre,CA"
46995,US,"81DZ - Bidz.com INC.,US"
46996,US,"NYCHHC - New York City Health & Hospitals Corporation,US"
46997,US,"ANITE-TELECOM-CHANTILLY-VA - Xceed Technologies, Inc,US"
46998,US,"DCMLLC - Dearborn Capital Management, LLC,US"
46999,US,"CREWSBANKCORP - Crews Banking Corporation,US"
47000,US,"SUNGARD-PUBLIC-SECTOR - SunGard Public Sector Inc.,US"
47001,US,"LIVEPERSON - LivePerson, Inc.,US"
47002,US,"TIGERTECH - Tiger Technologies LLC,US"
47003,US,"ALPS-AS-1 - Arapahoe School District #6,US"
47004,US,"CONNECTWEBTECH - Connectweb.net,US"
47005,US,"SSI-BR - Strategic Solutions Inc,US"
47006,US,"NETRIX - Netrix LLC,US"
47007,US,"LITHIX-PASC-1 - Lithix,US"
47008,US,"IWORKS-GREENWOOD - SunGard IWORKS, LLC,US"
47009,US,"TNS-CSG-AS - Transaction Network Services, Inc.,US"
47010,US,"LG-03279 - Liggett Group LLC,US"
47011,US,"GLCOLO2 - Glynlyon ,US"
47012,US,"TASER-VIRTUAL-SYSTEMS - Taser International, Inc.,US"
47013,US,"ASCOLOA2 - Colocation America Corporation,US"
47014,PR,"EVERTEC-HOSTING-SERVICES - Evertec, Inc.,PR"
47015,US,"SHH-SJH - Sacred Heart Hospital,US"
47016,US,"EXTRON-ELECTRONICS - Extron Electronics,US"
47017,US,"EDG-SOLUTIONS - EDG SOLUTIONS, LLC.,US"
47018,US,"CE-BGPAC - Covenant Eyes, Inc.,US"
47019,US,"EGI - Ergonomic Group Inc.,US"
47020,US,"DATA-CAVE - Data Cave,US"
47021,US,"MBIT - Middle Bucks Institute of Technology,US"
47022,US,"WILSON-TELEPHONE-COMPANY-INC - Wilson Telephone Company Inc,US"
47023,CA,"NOR-NET-COMM - NOR NET COMMUNICATIONS LTD,CA"
47024,US,"THE-METROHEALTH-SYSTEM - The MetroHealth System,US"
47025,US,"WEST-WIRELESS-HEALTH - Gary and Mary West Wireless Health Institute,US"
47026,US,"JOLTSERVERS - Rudolph Holdings, LLC,US"
47027,CA,"SEASIDE-COMM - Seaside Communications, Inc.,CA"
47028,US,"TVC-ASN - Twin Valley Communications Inc,US"
47029,US,"QUAD-CAPITAL-LLC - Quad Capital Management LLC,US"
47030,US,"SOUTHERNLINC-PACKETDATA-ASN - SouthernLINC Wireless,US"
47031,US,"CITY-CVILLE-VA - City of Charlottesville,US"
47032,ZZ,"-Reserved AS-,ZZ"
47033,US,"BASENINE-RIVERSIDE - BaseNine, Inc.,US"
47034,US,"NORSE - Norse Corporation,US"
47035,CA,"OCDSB-CA - Ottawa Carleton District School Board,CA"
47036,US,"HCPS-AS - Halifax County Public Schools,US"
47037,US,"CPI-SECURITY - CPI Security Systems Inc.,US"
47038,US,"DMCI-BROADBAND - DMCI Broadband, LLC.,US"
47039,US,"MNL-16ASN - Madison National Life,US"
47040,US,"DELTAPRODUCTS-AS - Delta Products Corporation,US"
47041,US,"ASN-STBER-3 - ST BERNARDS HEALTHCARE,US"
47042,ZZ,"-Reserved AS-,ZZ"
47043,CA,"SMARTADSERVER - H2H Interactif Inc,CA"
47044,ZZ,"-Reserved AS-,ZZ"
47045,US,"NEWEDGE-ASN - Newedge Facilities Management, Inc.,US"
47046,CA,"QCASN-001 - Qualikom Canada Inc.,CA"
47047,US,"AGENTRICS - Agentrics LLC,US"
47048,US,"VIVUSAS - Vivus, Inc.,US"
47049,ZZ,"-Reserved AS-,ZZ"
47050,US,"TAMIU-ASN - Texas A&M International University,US"
47051,US,"SV-4 - Storm8, Inc,US"
47052,US,"BAKER-ALLENPARK - Baker College,US"
47053,BM,"INFORMATION-TECHNOLOGY-OFFICE - Bermuda Government,BM"
47054,TC,"ILANCOM - Islandcom,TC"
47055,US,"HPS-41 - HEARTLAND PAYMENT SYSTEMS, INC.,US"
47056,US,"AS-NFM-01 - Nebraska Furniture Mart, Inc.,US"
47057,US,"ISTREAMPLANET-CO - iStreamPlanet, Co,US"
47058,US,"NETWORK-ENGINEER - THE GOOD SAMARITAN HOSPITAL OF LEBANON, PENNSYLVANIA,US"
47059,US,"YORKHOSPITAL - York Hospital,US"
47060,BM,"BMA - Bermuda Monetary Authority,BM"
47061,US,"TEAVANACORP - Teavana Corporation,US"
47062,US,"AS-SGNY - Siguler Guff & Co. LLC,US"
47063,US,"SWITCHSPACE - Switchspace Inc.,US"
47064,US,"ESCXV - Education Service Center Region XV,US"
47065,US,"GENI-BGPMUX - BBN Technologies Corp. - Global Environment for Network Innovations (GENI),US"
47066,US,"PRGMR - prgmr.com, Inc.,US"
47067,US,"COMMTOUCH-INC-2 - Commtouch Inc.,US"
47068,US,"GLENSFALLSHOSPITAL - Glens Falls Hospital,US"
